source,source_record_id,source_reference,amount_minor,currency,event_time,transaction_type,status,payment_id,order_id,settlement_id,utr,fee_minor,tax_minor,adjustment_minor
ledger,LED-1016,payment_82015,61856,INR,2026-08-10T10:15:00Z,payment,posted,pay_0001016,order_0000015,SETL_116,,0,0,0
ledger,LED-1085,payment_82084,879779,INR,2026-08-16T12:48:00Z,payment,posted,pay_0001085,order_0000084,SETL_185,,0,0,0
ledger,LED-1175,payment_93009,3842106,INR,2026-08-04T15:22:00Z,payment,posted,pay_0001185,order_fee_9,SETL_275,,76942,13831,0
ledger,LED-1177,payment_95001,308894,INR,2026-08-05T11:24:00Z,payment,posted,pay_0001187,order_partial_1,SETL_278,,0,0,0
ledger,LED-1049,payment_82048,3605330,INR,2026-08-05T09:34:00Z,payment,posted,pay_0001049,order_0000048,SETL_149,,0,0,0
ledger,LED-1048,payment_82047,804318,INR,2026-08-16T13:59:00Z,payment,posted,pay_0001048,order_0000047,SETL_148,,0,0,0
ledger,LED-1184,payment_95008,134985,INR,2026-08-25T10:05:00Z,payment,posted,pay_0001194,order_partial_8,SETL_292,,0,0,0
ledger,LED-1050,payment_82049,378082,INR,2026-08-04T22:15:00Z,payment,posted,pay_0001050,order_0000049,SETL_150,,0,0,0
ledger,LED-1083,payment_82082,578634,INR,2026-08-23T16:35:00Z,payment,posted,pay_0001083,order_0000082,SETL_183,,0,0,0
ledger,LED-1149,payment_88008,1004827,INR,2026-08-19T15:26:00Z,payment,posted,pay_0001149,order_drift_8,SETL_249,,0,0,0
ledger,LED-1039,payment_82038,22224,INR,2026-08-07T14:31:00Z,payment,posted,pay_0001039,order_0000038,SETL_139,,0,0,0
ledger,LED-1094,payment_82093,812131,INR,2026-08-25T10:53:00Z,payment,posted,pay_0001094,order_0000093,SETL_194,,0,0,0
ledger,LED-1006,payment_82005,325772,INR,2026-08-05T09:24:00Z,payment,posted,pay_0001006,order_0000005,SETL_106,,0,0,0
ledger,LED-1067,payment_82066,984642,INR,2026-08-02T09:56:00Z,payment,posted,pay_0001067,order_0000066,SETL_167,,0,0,0
ledger,LED-1195,payment_97009,49608,INR,2026-08-06T08:02:00Z,payment,posted,,order_missing_9,,,0,0,0
ledger,LED-1077,payment_82076,2190286,INR,2026-08-23T18:39:00Z,payment,posted,pay_0001077,order_0000076,SETL_177,,0,0,0
ledger,LED-1197,payment_99001,50000,INR,2026-08-19T10:24:00Z,payment,posted,,order_ambig_1,,,0,0,0
ledger,LED-1121,TXN-85000,973074,INR,2026-08-09T13:11:00Z,payment,posted,pay_0001121,order_ref_0,SETL_221,,0,0,0
ledger,LED-1134,TXN-85013,2889549,INR,2026-08-21T15:18:00Z,payment,posted,pay_0001134,order_ref_13,SETL_234,,0,0,0
ledger,LED-1061,payment_82060,91351,INR,2026-08-07T20:51:00Z,payment,posted,pay_0001061,order_0000060,SETL_161,,0,0,0
ledger,LED-1199,payment_99003,50000,INR,2026-08-20T19:46:00Z,payment,posted,,order_ambig_3,,,0,0,0
ledger,LED-1167,payment_93001,3828460,INR,2026-08-12T18:45:00Z,payment,posted,pay_0001177,order_fee_1,SETL_267,,76669,13782,0
ledger,LED-1063,payment_82062,97806,INR,2026-08-10T10:50:00Z,payment,posted,pay_0001063,order_0000062,SETL_163,,0,0,0
ledger,LED-1099,payment_82098,12540,INR,2026-08-13T11:41:00Z,payment,posted,pay_0001099,order_0000098,SETL_199,,0,0,0
ledger,LED-1071,payment_82070,1293491,INR,2026-08-12T17:20:00Z,payment,posted,pay_0001071,order_0000070,SETL_171,,0,0,0
ledger,LED-1004,payment_82003,835392,INR,2026-08-09T15:37:00Z,payment,posted,pay_0001004,order_0000003,SETL_104,,0,0,0
ledger,LED-1115,payment_82114,777278,INR,2026-08-16T20:01:00Z,payment,posted,pay_0001115,order_0000114,SETL_215,,0,0,0
ledger,LED-1018,payment_82017,76784,INR,2026-08-05T10:40:00Z,payment,posted,pay_0001018,order_0000017,SETL_118,,0,0,0
ledger,LED-1188,payment_97002,943298,INR,2026-08-04T10:48:00Z,payment,posted,,order_missing_2,,,0,0,0
ledger,LED-1065,payment_82064,55830,INR,2026-08-09T08:42:00Z,payment,posted,pay_0001065,order_0000064,SETL_165,,0,0,0
ledger,LED-1143,payment_88002,4609269,INR,2026-08-20T08:48:00Z,payment,posted,pay_0001143,order_drift_2,SETL_243,,0,0,0
ledger,LED-1092,payment_82091,4135307,INR,2026-08-19T20:38:00Z,payment,posted,pay_0001092,order_0000091,SETL_192,,0,0,0
ledger,LED-1155,payment_88014,839677,INR,2026-08-17T15:15:00Z,payment,posted,pay_0001155,order_drift_14,SETL_255,,0,0,0
ledger,LED-1140,TXN-85019,560485,INR,2026-08-24T12:44:00Z,payment,posted,pay_0001140,order_ref_19,SETL_240,,0,0,0
ledger,LED-1183,payment_95007,1407535,INR,2026-08-22T08:19:00Z,payment,posted,pay_0001193,order_partial_7,SETL_290,,0,0,0
ledger,LED-1178,payment_95002,476395,INR,2026-08-24T12:01:00Z,payment,posted,pay_0001188,order_partial_2,SETL_280,,0,0,0
ledger,LED-1123,TXN-85002,2225309,INR,2026-08-06T18:55:00Z,payment,posted,pay_0001123,order_ref_2,SETL_223,,0,0,0
ledger,LED-1124,TXN-85003,74340,INR,2026-08-20T12:30:00Z,payment,posted,pay_0001124,order_ref_3,SETL_224,,0,0,0
ledger,LED-1058,payment_82057,137778,INR,2026-08-20T16:09:00Z,payment,posted,pay_0001058,order_0000057,SETL_158,,0,0,0
ledger,LED-1060,payment_82059,99399,INR,2026-08-13T20:35:00Z,payment,posted,pay_0001060,order_0000059,SETL_160,,0,0,0
ledger,LED-1064,payment_82063,140605,INR,2026-08-09T11:52:00Z,payment,posted,pay_0001064,order_0000063,SETL_164,,0,0,0
ledger,LED-1120,payment_82119,326895,INR,2026-08-10T19:37:00Z,payment,posted,pay_0001120,order_0000119,SETL_220,,0,0,0
ledger,LED-1106,payment_82105,920652,INR,2026-08-19T14:42:00Z,payment,posted,pay_0001106,order_0000105,SETL_206,,0,0,0
ledger,LED-1020,payment_82019,79352,INR,2026-08-23T19:07:00Z,payment,posted,pay_0001020,order_0000019,SETL_120,,0,0,0
ledger,LED-1023,payment_82022,93748,INR,2026-08-06T13:48:00Z,payment,posted,pay_0001023,order_0000022,SETL_123,,0,0,0
ledger,LED-1026,payment_82025,1359256,INR,2026-08-17T21:04:00Z,payment,posted,pay_0001026,order_0000025,SETL_126,,0,0,0
ledger,LED-1033,payment_82032,1898574,INR,2026-08-06T19:59:00Z,payment,posted,pay_0001033,order_0000032,SETL_133,,0,0,0
ledger,LED-1196,payment_99000,50000,INR,2026-08-11T15:07:00Z,payment,posted,,order_ambig_0,,,0,0,0
ledger,LED-1131,TXN-85010,3385004,INR,2026-08-03T17:47:00Z,payment,posted,pay_0001131,order_ref_10,SETL_231,,0,0,0
ledger,LED-1142,payment_88001,2351914,INR,2026-08-10T08:05:00Z,payment,posted,pay_0001142,order_drift_1,SETL_242,,0,0,0
ledger,LED-1164,payment_91008,75836,INR,2026-08-16T09:33:00Z,payment,posted,pay_0001172,order_dup_8,SETL_264,,0,0,0
ledger,LED-1087,payment_82086,181247,INR,2026-08-09T12:21:00Z,payment,posted,pay_0001087,order_0000086,SETL_187,,0,0,0
ledger,LED-1138,TXN-85017,779094,INR,2026-08-06T09:03:00Z,payment,posted,pay_0001138,order_ref_17,SETL_238,,0,0,0
ledger,LED-1025,payment_82024,217301,INR,2026-08-11T11:03:00Z,payment,posted,pay_0001025,order_0000024,SETL_125,,0,0,0
ledger,LED-1200,payment_99004,50000,INR,2026-08-22T09:53:00Z,payment,posted,,order_ambig_4,,,0,0,0
ledger,LED-1193,payment_97007,1104960,INR,2026-08-19T13:58:00Z,payment,posted,,order_missing_7,,,0,0,0
ledger,LED-1168,payment_93002,1150571,INR,2026-08-09T18:43:00Z,payment,posted,pay_0001178,order_fee_2,SETL_268,,23111,4141,0
ledger,LED-1191,payment_97005,2545960,INR,2026-08-25T18:16:00Z,payment,posted,,order_missing_5,,,0,0,0
ledger,LED-1145,payment_88004,290305,INR,2026-08-22T21:31:00Z,payment,posted,pay_0001145,order_drift_4,SETL_245,,0,0,0
ledger,LED-1157,payment_91001,389666,INR,2026-08-12T22:50:00Z,payment,posted,pay_0001158,order_dup_1,SETL_257,,0,0,0
ledger,LED-1110,payment_82109,4463381,INR,2026-08-20T12:20:00Z,payment,posted,pay_0001110,order_0000109,SETL_210,,0,0,0
ledger,LED-1043,payment_82042,1210312,INR,2026-08-17T16:58:00Z,payment,posted,pay_0001043,order_0000042,SETL_143,,0,0,0
ledger,LED-1160,payment_91004,4199719,INR,2026-08-14T15:59:00Z,payment,posted,pay_0001164,order_dup_4,SETL_260,,0,0,0
ledger,LED-1044,payment_82043,17455,INR,2026-08-04T17:04:00Z,payment,posted,pay_0001044,order_0000043,SETL_144,,0,0,0
ledger,LED-1180,payment_95004,735863,INR,2026-08-11T20:51:00Z,payment,posted,pay_0001190,order_partial_4,SETL_284,,0,0,0
ledger,LED-1051,payment_82050,2837879,INR,2026-08-24T12:39:00Z,payment,posted,pay_0001051,order_0000050,SETL_151,,0,0,0
ledger,LED-1130,TXN-85009,572398,INR,2026-08-11T21:37:00Z,payment,posted,pay_0001130,order_ref_9,SETL_230,,0,0,0
ledger,LED-1068,payment_82067,33405,INR,2026-08-05T17:27:00Z,payment,posted,pay_0001068,order_0000067,SETL_168,,0,0,0
ledger,LED-1113,payment_82112,2172972,INR,2026-08-24T22:17:00Z,payment,posted,pay_0001113,order_0000112,SETL_213,,0,0,0
ledger,LED-1076,payment_82075,67905,INR,2026-08-18T15:50:00Z,payment,posted,pay_0001076,order_0000075,SETL_176,,0,0,0
ledger,LED-1171,payment_93005,407618,INR,2026-08-06T11:33:00Z,payment,posted,pay_0001181,order_fee_5,SETL_271,,8252,1467,0
ledger,LED-1032,payment_82031,132938,INR,2026-08-04T16:15:00Z,payment,posted,pay_0001032,order_0000031,SETL_132,,0,0,0
ledger,LED-1181,payment_95005,736553,INR,2026-08-09T18:12:00Z,payment,posted,pay_0001191,order_partial_5,SETL_286,,0,0,0
ledger,LED-1165,payment_91009,857537,INR,2026-08-22T10:04:00Z,payment,posted,pay_0001174,order_dup_9,SETL_265,,0,0,0
ledger,LED-1154,payment_88013,70482,INR,2026-08-17T22:45:00Z,payment,posted,pay_0001154,order_drift_13,SETL_254,,0,0,0
ledger,LED-1047,payment_82046,3809034,INR,2026-08-12T11:16:00Z,payment,posted,pay_0001047,order_0000046,SETL_147,,0,0,0
ledger,LED-1162,payment_91006,433632,INR,2026-08-24T22:51:00Z,payment,posted,pay_0001168,order_dup_6,SETL_262,,0,0,0
ledger,LED-1127,TXN-85006,85631,INR,2026-08-06T10:51:00Z,payment,posted,pay_0001127,order_ref_6,SETL_227,,0,0,0
ledger,LED-1187,payment_97001,964749,INR,2026-08-11T19:55:00Z,payment,posted,,order_missing_1,,,0,0,0
ledger,LED-1103,payment_82102,1453399,INR,2026-08-02T22:19:00Z,payment,posted,pay_0001103,order_0000102,SETL_203,,0,0,0
ledger,LED-1182,payment_95006,3842750,INR,2026-08-26T18:43:00Z,payment,posted,pay_0001192,order_partial_6,SETL_288,,0,0,0
ledger,LED-1042,payment_82041,30289,INR,2026-08-03T17:47:00Z,payment,posted,pay_0001042,order_0000041,SETL_142,,0,0,0
ledger,LED-1003,payment_82002,13905,INR,2026-08-18T17:01:00Z,payment,posted,pay_0001003,order_0000002,SETL_103,,0,0,0
ledger,LED-1119,payment_82118,1501448,INR,2026-08-19T20:44:00Z,payment,posted,pay_0001119,order_0000118,SETL_219,,0,0,0
ledger,LED-1151,payment_88010,2120115,INR,2026-08-06T22:18:00Z,payment,posted,pay_0001151,order_drift_10,SETL_251,,0,0,0
ledger,LED-1038,payment_82037,4389090,INR,2026-08-05T08:41:00Z,payment,posted,pay_0001038,order_0000037,SETL_138,,0,0,0
ledger,LED-1054,payment_82053,1883444,INR,2026-08-12T11:43:00Z,payment,posted,pay_0001054,order_0000053,SETL_154,,0,0,0
ledger,LED-1082,payment_82081,1737722,INR,2026-08-18T15:03:00Z,payment,posted,pay_0001082,order_0000081,SETL_182,,0,0,0
ledger,LED-1133,TXN-85012,20641,INR,2026-08-19T09:10:00Z,payment,posted,pay_0001133,order_ref_12,SETL_233,,0,0,0
ledger,LED-1052,payment_82051,956795,INR,2026-08-23T09:56:00Z,payment,posted,pay_0001052,order_0000051,SETL_152,,0,0,0
ledger,LED-1122,TXN-85001,3969644,INR,2026-08-06T12:02:00Z,payment,posted,pay_0001122,order_ref_1,SETL_222,,0,0,0
ledger,LED-1147,payment_88006,531641,INR,2026-08-11T18:25:00Z,payment,posted,pay_0001147,order_drift_6,SETL_247,,0,0,0
ledger,LED-1074,payment_82073,696750,INR,2026-08-19T21:00:00Z,payment,posted,pay_0001074,order_0000073,SETL_174,,0,0,0
ledger,LED-1179,payment_95003,96275,INR,2026-08-20T21:43:00Z,payment,posted,pay_0001189,order_partial_3,SETL_282,,0,0,0
ledger,LED-1139,TXN-85018,2290217,INR,2026-08-25T21:36:00Z,payment,posted,pay_0001139,order_ref_18,SETL_239,,0,0,0
ledger,LED-1010,payment_82009,20458,INR,2026-08-14T12:29:00Z,payment,posted,pay_0001010,order_0000009,SETL_110,,0,0,0
ledger,LED-1118,payment_82117,836996,INR,2026-08-11T12:14:00Z,payment,posted,pay_0001118,order_0000117,SETL_218,,0,0,0
ledger,LED-1169,payment_93003,47667,INR,2026-08-05T20:40:00Z,payment,posted,pay_0001179,order_fee_3,SETL_269,,1053,171,0
ledger,LED-1005,payment_82004,10851,INR,2026-08-24T14:21:00Z,payment,posted,pay_0001005,order_0000004,SETL_105,,0,0,0
ledger,LED-1112,payment_82111,130094,INR,2026-08-07T15:13:00Z,payment,posted,pay_0001112,order_0000111,SETL_212,,0,0,0
ledger,LED-1011,payment_82010,31319,INR,2026-08-23T12:44:00Z,payment,posted,pay_0001011,order_0000010,SETL_111,,0,0,0
ledger,LED-1158,payment_91002,960408,INR,2026-08-25T12:53:00Z,payment,posted,pay_0001160,order_dup_2,SETL_258,,0,0,0
ledger,LED-1019,payment_82018,99192,INR,2026-08-14T14:38:00Z,payment,posted,pay_0001019,order_0000018,SETL_119,,0,0,0
ledger,LED-1091,payment_82090,85456,INR,2026-08-13T12:48:00Z,payment,posted,pay_0001091,order_0000090,SETL_191,,0,0,0
ledger,LED-1129,TXN-85008,3500337,INR,2026-08-09T20:33:00Z,payment,posted,pay_0001129,order_ref_8,SETL_229,,0,0,0
ledger,LED-1059,payment_82058,143860,INR,2026-08-03T22:22:00Z,payment,posted,pay_0001059,order_0000058,SETL_159,,0,0,0
ledger,LED-1098,payment_82097,888539,INR,2026-08-10T21:05:00Z,payment,posted,pay_0001098,order_0000097,SETL_198,,0,0,0
ledger,LED-1034,payment_82033,922733,INR,2026-08-08T09:06:00Z,payment,posted,pay_0001034,order_0000033,SETL_134,,0,0,0
ledger,LED-1045,payment_82044,4949340,INR,2026-08-09T17:38:00Z,payment,posted,pay_0001045,order_0000044,SETL_145,,0,0,0
ledger,LED-1161,payment_91005,2001623,INR,2026-08-14T11:54:00Z,payment,posted,pay_0001166,order_dup_5,SETL_261,,0,0,0
ledger,LED-1128,TXN-85007,83772,INR,2026-08-05T16:48:00Z,payment,posted,pay_0001128,order_ref_7,SETL_228,,0,0,0
ledger,LED-1150,payment_88009,2517412,INR,2026-08-26T15:40:00Z,payment,posted,pay_0001150,order_drift_9,SETL_250,,0,0,0
ledger,LED-1031,payment_82030,87128,INR,2026-08-24T18:03:00Z,payment,posted,pay_0001031,order_0000030,SETL_131,,0,0,0
ledger,LED-1186,payment_97000,3226556,INR,2026-08-10T21:10:00Z,payment,posted,,order_missing_0,,,0,0,0
ledger,LED-1075,payment_82074,2803081,INR,2026-08-21T18:20:00Z,payment,posted,pay_0001075,order_0000074,SETL_175,,0,0,0
ledger,LED-1066,payment_82065,62227,INR,2026-08-26T12:22:00Z,payment,posted,pay_0001066,order_0000065,SETL_166,,0,0,0
ledger,LED-1036,payment_82035,522179,INR,2026-08-05T11:12:00Z,payment,posted,pay_0001036,order_0000035,SETL_136,,0,0,0
ledger,LED-1055,payment_82054,76244,INR,2026-08-04T18:27:00Z,payment,posted,pay_0001055,order_0000054,SETL_155,,0,0,0
ledger,LED-1078,payment_82077,22240,INR,2026-08-23T12:14:00Z,payment,posted,pay_0001078,order_0000077,SETL_178,,0,0,0
ledger,LED-1053,payment_82052,44664,INR,2026-08-25T16:09:00Z,payment,posted,pay_0001053,order_0000052,SETL_153,,0,0,0
ledger,LED-1002,payment_82001,4106585,INR,2026-08-04T17:27:00Z,payment,posted,pay_0001002,order_0000001,SETL_102,,0,0,0
ledger,LED-1015,payment_82014,4675752,INR,2026-08-12T11:41:00Z,payment,posted,pay_0001015,order_0000014,SETL_115,,0,0,0
ledger,LED-1102,payment_82101,833442,INR,2026-08-07T17:38:00Z,payment,posted,pay_0001102,order_0000101,SETL_202,,0,0,0
ledger,LED-1057,payment_82056,2793848,INR,2026-08-02T09:04:00Z,payment,posted,pay_0001057,order_0000056,SETL_157,,0,0,0
ledger,LED-1012,payment_82011,1717807,INR,2026-08-25T11:10:00Z,payment,posted,pay_0001012,order_0000011,SETL_112,,0,0,0
ledger,LED-1079,payment_82078,29313,INR,2026-08-17T17:54:00Z,payment,posted,pay_0001079,order_0000078,SETL_179,,0,0,0
ledger,LED-1135,TXN-85014,2208399,INR,2026-08-11T19:55:00Z,payment,posted,pay_0001135,order_ref_14,SETL_235,,0,0,0
ledger,LED-1172,payment_93006,64008,INR,2026-08-07T09:39:00Z,payment,posted,pay_0001182,order_fee_6,SETL_272,,1380,230,0
ledger,LED-1152,payment_88011,1121087,INR,2026-08-21T20:15:00Z,payment,posted,pay_0001152,order_drift_11,SETL_252,,0,0,0
ledger,LED-1073,payment_82072,233470,INR,2026-08-23T14:43:00Z,payment,posted,pay_0001073,order_0000072,SETL_173,,0,0,0
ledger,LED-1029,payment_82028,804314,INR,2026-08-16T22:33:00Z,payment,posted,pay_0001029,order_0000028,SETL_129,,0,0,0
ledger,LED-1111,payment_82110,392477,INR,2026-08-09T20:29:00Z,payment,posted,pay_0001111,order_0000110,SETL_211,,0,0,0
ledger,LED-1089,payment_82088,167348,INR,2026-08-12T16:29:00Z,payment,posted,pay_0001089,order_0000088,SETL_189,,0,0,0
ledger,LED-1030,payment_82029,25860,INR,2026-08-12T08:37:00Z,payment,posted,pay_0001030,order_0000029,SETL_130,,0,0,0
ledger,LED-1132,TXN-85011,1871525,INR,2026-08-08T12:42:00Z,payment,posted,pay_0001132,order_ref_11,SETL_232,,0,0,0
ledger,LED-1194,payment_97008,89964,INR,2026-08-22T21:29:00Z,payment,posted,,order_missing_8,,,0,0,0
ledger,LED-1174,payment_93008,768891,INR,2026-08-23T08:57:00Z,payment,posted,pay_0001184,order_fee_8,SETL_274,,15477,2767,0
ledger,LED-1107,payment_82106,630538,INR,2026-08-02T21:26:00Z,payment,posted,pay_0001107,order_0000106,SETL_207,,0,0,0
ledger,LED-1176,payment_95000,413685,INR,2026-08-24T12:29:00Z,payment,posted,pay_0001186,order_partial_0,SETL_276,,0,0,0
ledger,LED-1156,payment_91000,82255,INR,2026-08-21T16:47:00Z,payment,posted,pay_0001156,order_dup_0,SETL_256,,0,0,0
ledger,LED-1125,TXN-85004,72746,INR,2026-08-03T12:55:00Z,payment,posted,pay_0001125,order_ref_4,SETL_225,,0,0,0
ledger,LED-1109,payment_82108,3188364,INR,2026-08-10T17:51:00Z,payment,posted,pay_0001109,order_0000108,SETL_209,,0,0,0
ledger,LED-1170,payment_93004,1697784,INR,2026-08-02T08:20:00Z,payment,posted,pay_0001180,order_fee_4,SETL_270,,34055,6111,0
ledger,LED-1114,payment_82113,77715,INR,2026-08-25T14:31:00Z,payment,posted,pay_0001114,order_0000113,SETL_214,,0,0,0
ledger,LED-1070,payment_82069,146542,INR,2026-08-02T16:59:00Z,payment,posted,pay_0001070,order_0000069,SETL_170,,0,0,0
ledger,LED-1021,payment_82020,456699,INR,2026-08-15T10:29:00Z,payment,posted,pay_0001021,order_0000020,SETL_121,,0,0,0
ledger,LED-1173,payment_93007,60140,INR,2026-08-20T10:14:00Z,payment,posted,pay_0001183,order_fee_7,SETL_273,,1302,216,0
ledger,LED-1013,payment_82012,4881371,INR,2026-08-24T16:14:00Z,payment,posted,pay_0001013,order_0000012,SETL_113,,0,0,0
ledger,LED-1159,payment_91003,86011,INR,2026-08-16T16:30:00Z,payment,posted,pay_0001162,order_dup_3,SETL_259,,0,0,0
ledger,LED-1189,payment_97003,4037585,INR,2026-08-14T21:51:00Z,payment,posted,,order_missing_3,,,0,0,0
ledger,LED-1040,payment_82039,38016,INR,2026-08-07T14:00:00Z,payment,posted,pay_0001040,order_0000039,SETL_140,,0,0,0
ledger,LED-1014,payment_82013,17331,INR,2026-08-12T14:17:00Z,payment,posted,pay_0001014,order_0000013,SETL_114,,0,0,0
ledger,LED-1022,payment_82021,44522,INR,2026-08-18T22:06:00Z,payment,posted,pay_0001022,order_0000021,SETL_122,,0,0,0
ledger,LED-1153,payment_88012,1057354,INR,2026-08-15T09:14:00Z,payment,posted,pay_0001153,order_drift_12,SETL_253,,0,0,0
ledger,LED-1146,payment_88005,464863,INR,2026-08-12T18:06:00Z,payment,posted,pay_0001146,order_drift_5,SETL_246,,0,0,0
ledger,LED-1084,payment_82083,4418385,INR,2026-08-18T14:53:00Z,payment,posted,pay_0001084,order_0000083,SETL_184,,0,0,0
ledger,LED-1185,payment_95009,442589,INR,2026-08-07T11:08:00Z,payment,posted,pay_0001195,order_partial_9,SETL_294,,0,0,0
ledger,LED-1080,payment_82079,4716727,INR,2026-08-20T11:45:00Z,payment,posted,pay_0001080,order_0000079,SETL_180,,0,0,0
ledger,LED-1095,payment_82094,26728,INR,2026-08-14T17:36:00Z,payment,posted,pay_0001095,order_0000094,SETL_195,,0,0,0
ledger,LED-1041,payment_82040,922157,INR,2026-08-11T14:44:00Z,payment,posted,pay_0001041,order_0000040,SETL_141,,0,0,0
ledger,LED-1088,payment_82087,80798,INR,2026-08-09T14:44:00Z,payment,posted,pay_0001088,order_0000087,SETL_188,,0,0,0
ledger,LED-1117,payment_82116,680358,INR,2026-08-15T19:35:00Z,payment,posted,pay_0001117,order_0000116,SETL_217,,0,0,0
ledger,LED-1108,payment_82107,2519126,INR,2026-08-16T19:09:00Z,payment,posted,pay_0001108,order_0000107,SETL_208,,0,0,0
ledger,LED-1097,payment_82096,443254,INR,2026-08-12T13:48:00Z,payment,posted,pay_0001097,order_0000096,SETL_197,,0,0,0
ledger,LED-1056,payment_82055,15778,INR,2026-08-22T12:10:00Z,payment,posted,pay_0001056,order_0000055,SETL_156,,0,0,0
ledger,LED-1136,TXN-85015,69510,INR,2026-08-10T20:50:00Z,payment,posted,pay_0001136,order_ref_15,SETL_236,,0,0,0
ledger,LED-1192,payment_97006,4449468,INR,2026-08-13T09:43:00Z,payment,posted,,order_missing_6,,,0,0,0
ledger,LED-1024,payment_82023,4868968,INR,2026-08-02T17:20:00Z,payment,posted,pay_0001024,order_0000023,SETL_124,,0,0,0
ledger,LED-1008,payment_82007,230889,INR,2026-08-04T16:18:00Z,payment,posted,pay_0001008,order_0000007,SETL_108,,0,0,0
ledger,LED-1163,payment_91007,4323539,INR,2026-08-06T15:02:00Z,payment,posted,pay_0001170,order_dup_7,SETL_263,,0,0,0
ledger,LED-1190,payment_97004,483542,INR,2026-08-02T12:34:00Z,payment,posted,,order_missing_4,,,0,0,0
